CAS Number , Chemical Name,Chemical Grade,Chemical Analysis Method, Chemical Purity Mean Op , Chemical Purity Mean(%) , Chemical Purity Min Op , Chemical Purity Min(%) , Chemical Purity Max Op , Chemical Purity Max(%),Species Scientific Name , Species Common Name,Species Group,Organism Lifestage, Organism Age Mean Op , Organism Age Mean , Organism Age Min Op , Organism Age Min , Organism Age Max Op , Organism Age Max , Organism Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Author) , Conc 1 Mean Op (Author) , Conc 1 Mean (Author) , Conc 1 Min Op (Author) , Conc Min 1 (Author) , Conc 1 Max Op (Author) , Conc 1 Max (Author) , Conc 1 Units (Author) , Conc 2 Type (Author) , Conc 2 Mean Op (Author) , Conc 2 Mean (Author) , Conc 2 Min Op (Author) , Conc Min 2 (Author) , Conc 2 Max Op (Author) , Conc 2 Max (Author) , Conc 2 Units (Author) , Conc 3 Type (Author) , Conc 3 Mean Op (Author) , Conc 3 Mean (Author) , Conc 3 Min Op (Author) , Conc Min 3 (Author) , Conc 3 Max Op (Author) , Conc 3 Max (Author) , Conc 3 Units (Author),Effect,Effect Measurement,Endpoint , Observed Response Mean Op , Observed Response Mean , Observed Response Min Op , Observed Response Min , Observed Response Max Op , Observed Response Max , Result Statistical Method , Observed Response Value , Observed Response Units,Response Site,Observed Duration Op (Days) , Observed Duration (Days) , Observed Duration Min Op (Days) , Observed Duration Min (Days) , Observed Duration Max Op (Days) , Observed Duration Max (Days) , Observed Duration Units (Days),Author , Reference Number , Title , Source , Publication Year
10004441,5-Methyl-3(2H)-isoxazolone,Not coded,Not coded,,97.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,100,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10004441,5-Methyl-3(2H)-isoxazolone,Not coded,Not coded,,97.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,100,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10028225,"Sulfuric acid, Iron(3+) salt (3:2)",Not coded,Not coded,,54.33,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,4,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10108642,Cadmium chloride (CdCl2),Analytical grade,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,8,Total,,0.00257,,0.001271,,0.003868,mg/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.00257,,0.001271,,0.003868,,,mg/bee,Not reported,,2,,NR,,NR,Day(s),"Hesketh,H., E. Lahive, A.A. Horton, A.G. Robinson, C. Svendsen, A. Rortais, J.L. Dorne, J. Baas, D.J. Spurgeon, and M.S",180881,Extending Standard Testing Period in Honeybees to Predict Lifespan Impacts of Pesticides and Heavy Metals Using Dynamic Energy Budget Modelling,Sci. Rep.6:12 p.,2016
10108642,Cadmium chloride (CdCl2),Analytical grade,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,8,Total,,0.001035,,0,,0.003336,mg/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.001035,,0,,0.003336,,,mg/bee,Not reported,,4,,NR,,NR,Day(s),"Hesketh,H., E. Lahive, A.A. Horton, A.G. Robinson, C. Svendsen, A. Rortais, J.L. Dorne, J. Baas, D.J. Spurgeon, and M.S",180881,Extending Standard Testing Period in Honeybees to Predict Lifespan Impacts of Pesticides and Heavy Metals Using Dynamic Energy Budget Modelling,Sci. Rep.6:12 p.,2016
10124659,Potassium dodecanoate,Not coded,Not coded,,19.9,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,0.4975,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,0.4975,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10124659,Potassium dodecanoate,Not coded,Not coded,,19.9,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,25,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,25,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10124659,Potassium dodecanoate,Not coded,Not coded,,40,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,25,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,25,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,1.37,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.37,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Larva,,NR,,3,,4,Day(s),Multiple routes between application groups,Media mixture (with comment),Lab,>=4,Formulation,,0.698,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.698,,NR,,NR,,,ug/org,Not reported,,NR,,NR,,NR,Emergence,"Atkins,E.L., and D. Kellum",70351,Comparative Morphogenic and Toxicity Studies on the Effect of Pesticides on Honeybee Brood,J. Apic. Res.25(4): 242-255,1986
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Larva,,NR,,5,,6,Day(s),Multiple routes between application groups,Media mixture (with comment),Lab,>=4,Formulation,,0.871,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.871,,NR,,NR,,,ug/org,Not reported,,NR,,NR,,NR,Emergence,"Atkins,E.L., and D. Kellum",70351,Comparative Morphogenic and Toxicity Studies on the Effect of Pesticides on Honeybee Brood,J. Apic. Res.25(4): 242-255,1986
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Larva,,NR,,NR,,NR,Not reported,Multiple routes between application groups,Media mixture (with comment),Lab,>=4,Formulation,,0.766,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.766,,NR,,NR,,,ug/org,Not reported,,NR,,NR,,NR,Emergence,"Atkins,E.L., and D. Kellum",70351,Comparative Morphogenic and Toxicity Studies on the Effect of Pesticides on Honeybee Brood,J. Apic. Res.25(4): 242-255,1986
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Larva,,NR,,1,,2,Day(s),Multiple routes between application groups,Media mixture (with comment),Lab,>=4,Formulation,,0.73,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.73,,NR,,NR,,,ug/org,Not reported,,NR,,NR,,NR,Emergence,"Atkins,E.L., and D. Kellum",70351,Comparative Morphogenic and Toxicity Studies on the Effect of Pesticides on Honeybee Brood,J. Apic. Res.25(4): 242-255,1986
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Multiple routes between application groups,Media mixture (with comment),Lab,>=4,Formulation,,1.37,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.37,,NR,,NR,,,ug/org,Not reported,,NR,,NR,,NR,Emergence,"Atkins,E.L., and D. Kellum",70351,Comparative Morphogenic and Toxicity Studies on the Effect of Pesticides on Honeybee Brood,J. Apic. Res.25(4): 242-255,1986
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,97.5,,99.9,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,5,Active ingredient,,200,,NR,,NR,ng/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,200,,NR,,NR,,,ng/org,Not reported,,1,,NR,,NR,Day(s),"Fiedler,L.",79198,Assessment of Chronic Toxicity of Selected Insecticides to Honeybees,J. Apic. Res.26(2): 115-122,1987
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,'6-8,Active ingredient,,3.7,,3.3,,3.9,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.7,,3.3,,3.9,,,AI ug/org,Not reported,,1,,NR,,NR,Day(s),"Del Sarto,M.C.L., E.E. Oliveira, R.N.C. Guedes, and L.A.O. Campos",168415,Differential Insecticide Susceptibility of the Neotropical Stingless Bee Melipona quadrifasciata and the Honey Bee Apis mellifera,Apidologie45:626-636,2014
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester","Technical grade, technical product, technical formulation",Unmeasured,>=,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,'6-8,Active ingredient,,408.5,,295.6,,603.6,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,408.5,,295.6,,603.6,,,AI ug/org,Not reported,,1,,NR,,NR,Day(s),"Del Sarto,M.C.L., E.E. Oliveira, R.N.C. Guedes, and L.A.O. Campos",168415,Differential Insecticide Susceptibility of the Neotropical Stingless Bee Melipona quadrifasciata and the Honey Bee Apis mellifera,Apidologie45:626-636,2014
10265926,"Phosphoramidothioic acid, O,S-Dimethyl ester","Technical grade, technical product, technical formulation",Unmeasured,>=,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Environmental, unspecified",Filter paper,Lab,'6-8,Active ingredient,,442.6,,336.1,,582,AI ug/ml,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,442.6,,336.1,,582,,,AI ug/ml,Not reported,,1,,NR,,NR,Day(s),"Del Sarto,M.C.L., E.E. Oliveira, R.N.C. Guedes, and L.A.O. Campos",168415,Differential Insecticide Susceptibility of the Neotropical Stingless Bee Melipona quadrifasciata and the Honey Bee Apis mellifera,Apidologie45:626-636,2014
10311849,"S-[2-Chloro-1-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)ethyl], O,O-diethyl ester phosphorodithioic acid",Not coded,Not coded,,75,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Oral via capsule,No substrate,Lab,NC,Formulation,,34.45,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,34.45,,NR,,NR,,,ug/org,Not coded,,2,,NR,,NR,Day(s),U.S. Environmental Protection Agency,344,Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB)),"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",1992
10311849,"S-[2-Chloro-1-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)ethyl], O,O-diethyl ester phosphorodithioic acid",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,34.45,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,34.45,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10311849,"S-[2-Chloro-1-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)ethyl], O,O-diethyl ester phosphorodithioic acid",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,9.5,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,9.5,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
10311849,"S-[2-Chloro-1-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)ethyl], O,O-diethyl ester phosphorodithioic acid",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,28.6,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,28.6,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
10311849,"S-[2-Chloro-1-(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)ethyl], O,O-diethyl ester phosphorodithioic acid",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,29.2,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,29.2,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
10453868,"2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester",Not coded,Not coded,,17.7,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NC,,NC,,NC,Not coded,Food,No substrate,Lab,NC,Active ingredient,<,0.007,,NR,,NR,AI lb/acre,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,<,0.007,,NR,,NR,,,AI lb/acre,Not coded,,1,,NR,,NR,Day(s),U.S. Environmental Protection Agency,344,Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB)),"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",1992
10453868,"2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,0.063,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.063,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
10453868,"2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,0.015,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.015,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
10453868,"2,2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [5-(phenylmethyl)-3-furanyl]methyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,0.069,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.069,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
10605217,N-1H-Benzimidazol-2-yl carbamic acid methyl ester,Not coded,Not coded,,99.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,50,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,50,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
11141176,"2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-(Acetyloxy)octahydro-3,5-dihydroxy-4-methyl-8-[[(2E)-2-methyl-1-oxo-2-buten-1-yl]oxy]-4-[(1aR,2S,3aS,6aS,7S,7aS)-3a,6a,7,7a-tetrahydro-6a-hydroxy-7a-methyl-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-1H,7H-naptho[1,8-bc:4,4a-c']difuran-5,10a(8H)-dicarboxylic acid 5-10a-dimethyl ester",Not coded,Not coded,,10,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,2.5,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,2.5,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
12071839,"[[2-[(Dithiocarboxy)amino]-1-methylethyl]carbamodithiato(2-)-kappaS,kappaS']zinc",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,NR,Formulation,>,2000,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,2000,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12122677,"[N-[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']zinc",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,NR,Formulation,>,3000,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,3000,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12269782,Pyrophyllite,Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,362.6,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,362.6,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,12.09,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,12.09,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,8,,9,Day(s),Food,No substrate,Lab,NR,Formulation,,184.4,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,184.4,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,8,,9,Day(s),Food,No substrate,Lab,NR,Formulation,,251.3,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,251.3,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,8,,9,Day(s),Food,No substrate,Lab,NR,Formulation,,129.8,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,129.8,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,8,,9,Day(s),Food,No substrate,Lab,NR,Formulation,,133.1,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,133.1,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
12427382,"[[2-[(Dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS,kappaS']manganese",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera ssp. carnica,Carniolan Honey Bee,Insects/Spiders,Not reported,,NR,,8,,9,Day(s),Food,No substrate,Lab,NR,Formulation,,135.1,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,135.1,,NR,,NR,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Wahl,O., and K. Ulm",39264,Influence of Pollen Feeding and Physiological Condition on Pesticide Sensitivity of the Honey Bee Apis mellifera carnica,Oceanologia (Wroc.)59:106-128,1983
